id,verein,ist_angekommen,zufriedenheit_1,zufriedenheit_2,zufriedenheit_3,zufriedenheit_4,zufriedenheit_5,action,y
1714,Neutral,False,0,0,0,0,0,EXIT,0
1788,Club B,True,0,0,0,0,0,EXIT,0
1727,Club A,False,0,0,0,0,0,WAITING,0
1766,Club B,False,0,0,0,0,0,WAITING,0
1772,Club B,False,0,0,0,0,0,WAITING,0
1743,Club A,False,0,0,0,0,0,EXIT,0
1719,Club B,False,0,0,0,0,0,WAITING,0
1737,Club B,False,0,0,0,0,0,WAITING,0
1747,Club B,False,0,0,0,0,0,WAITING,0
1758,Club B,False,0,0,0,0,0,WAITING,0
1791,Club B,False,0,0,0,0,0,WAITING,0
1792,Club B,False,0,0,0,0,0,WAITING,0
1719,Club B,False,0,0,0,0,0,WAITING,0
1737,Club B,False,0,0,0,0,0,WAITING,0
1743,Club A,False,0,0,0,0,0,WAITING,0
1747,Club B,False,0,0,0,0,0,WAITING,0
1758,Club B,False,0,0,0,0,0,WAITING,0
1791,Club B,False,0,0,0,0,0,WAITING,0
1792,Club B,False,0,0,0,0,0,WAITING,0
1712,Club A,False,0,0,0,0,0,ENTRY,0
1740,Club A,False,0,0,0,0,0,ENTRY,0
1762,Club A,False,0,0,0,0,0,ENTRY,0
1710,Club B,False,0,0,0,0,0,WAITING,0
1720,Club B,False,0,0,0,0,0,WAITING,0
1735,Club B,False,0,0,0,0,0,WAITING,0
1736,Club A,False,0,0,0,0,0,WAITING,0
1764,Neutral,False,0,0,0,0,0,WAITING,0
1773,Club A,False,0,0,0,0,0,WAITING,0
1790,Neutral,False,0,0,0,0,0,WAITING,0
1712,Club A,True,0,0,0,0,0,EXIT,0
1762,Club A,True,0,0,0,0,0,EXIT,0
1740,Club A,False,0,0,0,0,0,DRIVING,0
1727,Club A,False,0,0,0,0,0,ENTRY,0
1766,Club B,False,0,0,0,0,0,ENTRY,0
1714,Neutral,False,0,0,0,0,0,WAITING,0
1772,Club B,False,0,0,0,0,0,WAITING,0
1740,Club A,False,0,0,0,0,0,DRIVING,0
1727,Club A,False,0,0,0,0,0,DRIVING,0
1766,Club B,False,0,0,0,0,0,DRIVING,0
1746,Club B,False,0,0,0,0,0,WAITING,0
1740,Club A,True,0,0,0,0,0,EXIT,0
1727,Club A,True,0,0,0,0,0,EXIT,0
1766,Club B,True,0,0,0,0,0,EXIT,0
1714,Neutral,False,0,0,0,0,0,WAITING,0
1772,Club B,False,0,0,0,0,0,WAITING,0
1710,Club B,False,0,0,0,0,0,WAITING,0
1720,Club B,False,0,0,0,0,0,WAITING,0
1735,Club B,False,0,0,0,0,0,WAITING,0
1736,Club A,False,0,0,0,0,0,WAITING,0
1764,Neutral,False,0,0,0,0,0,WAITING,0
1773,Club A,False,0,0,0,0,0,WAITING,0
1790,Neutral,False,0,0,0,0,0,WAITING,0
1719,Club B,False,0,0,0,0,0,WAITING,0
1737,Club B,False,0,0,0,0,0,WAITING,0
1743,Club A,False,0,0,0,0,0,WAITING,0
1747,Club B,False,0,0,0,0,0,WAITING,0
1758,Club B,False,0,0,0,0,0,WAITING,0
1791,Club B,False,0,0,0,0,0,WAITING,0
1792,Club B,False,0,0,0,0,0,WAITING,0
1710,Club B,False,0,0,0,0,0,WAITING,0
1720,Club B,False,0,0,0,0,0,WAITING,0
1735,Club B,False,0,0,0,0,0,WAITING,0
1736,Club A,False,0,0,0,0,0,WAITING,0
1764,Neutral,False,0,0,0,0,0,WAITING,0
1773,Club A,False,0,0,0,0,0,WAITING,0
1790,Neutral,False,0,0,0,0,0,WAITING,0
1714,Neutral,False,0,0,0,0,0,ENTRY,0
1772,Club B,False,0,0,0,0,0,ENTRY,0
1754,Club B,False,0,0,0,0,0,WAITING,0
1714,Neutral,False,0,0,0,0,0,EXIT,0
1772,Club B,False,0,0,0,0,0,EXIT,0
1746,Club B,False,0,0,0,0,0,WAITING,0
1773,Club A,False,0,0,0,0,0,ENTRY,0
1710,Club B,False,0,0,0,0,0,WAITING,0
1720,Club B,False,0,0,0,0,0,WAITING,0
1735,Club B,False,0,0,0,0,0,WAITING,0
1736,Club A,False,0,0,0,0,0,WAITING,0
1764,Neutral,False,0,0,0,0,0,WAITING,0
1790,Neutral,False,0,0,0,0,0,WAITING,0
1707,Neutral,False,0,0,0,0,0,WAITING,0
1756,Club B,False,0,0,0,0,0,WAITING,0
1719,Club B,False,0,0,0,0,0,WAITING,0
1737,Club B,False,0,0,0,0,0,WAITING,0
1743,Club A,False,0,0,0,0,0,WAITING,0
1747,Club B,False,0,0,0,0,0,WAITING,0
1758,Club B,False,0,0,0,0,0,WAITING,0
1791,Club B,False,0,0,0,0,0,WAITING,0
1792,Club B,False,0,0,0,0,0,WAITING,0
1805,Club A,False,-1,-1,-1,100,97,ENTRY,98
1809,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1810,Club B,False,-1,-1,-1,100,91,ENTRY,92
1815,Club B,False,-1,-1,-1,100,91,ENTRY,92
1816,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1817,Club B,False,-1,-1,-1,100,91,ENTRY,92
1820,Club B,False,-1,-1,-1,100,91,ENTRY,92
1823,Club A,False,-1,-1,-1,100,97,ENTRY,98
1829,Club B,False,-1,-1,-1,100,91,ENTRY,92
1836,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1843,Club B,False,-1,-1,-1,100,91,ENTRY,92
1846,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1851,Club A,False,-1,-1,-1,100,97,ENTRY,98
1852,Club A,False,-1,-1,-1,100,97,ENTRY,98
1853,Club B,False,-1,-1,-1,100,91,ENTRY,92
1863,Club A,False,-1,-1,-1,100,97,ENTRY,98
1879,Club A,False,-1,-1,-1,100,97,ENTRY,98
1882,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1884,Neutral,False,-1,-1,-1,100,94,ENTRY,95
1895,Club A,False,-1,-1,-1,100,97,ENTRY,98
1800,Club B,False,-1,-1,-1,100,91,WAITING,85
1801,Club B,False,-1,-1,-1,100,91,WAITING,85
1802,Club B,False,-1,-1,-1,100,91,WAITING,85
1803,Neutral,False,-1,-1,-1,100,94,WAITING,90
1804,Neutral,False,-1,-1,-1,100,94,WAITING,90
1806,Neutral,False,-1,-1,-1,100,94,WAITING,90
1807,Neutral,False,-1,-1,-1,100,94,WAITING,90
1808,Club B,False,-1,-1,-1,100,91,WAITING,85
1811,Neutral,False,-1,-1,-1,100,94,WAITING,90
1812,Club B,False,-1,-1,-1,100,91,WAITING,85
1813,Neutral,False,-1,-1,-1,100,94,WAITING,90
1814,Club B,False,-1,-1,-1,100,91,WAITING,85
1818,Club B,False,-1,-1,-1,100,91,WAITING,85
1819,Club A,False,-1,-1,-1,100,97,WAITING,95
1821,Club A,False,-1,-1,-1,100,97,WAITING,95
1822,Club A,False,-1,-1,-1,100,97,WAITING,95
1824,Neutral,False,-1,-1,-1,100,94,WAITING,90
1825,Neutral,False,-1,-1,-1,100,94,WAITING,90
1826,Club B,False,-1,-1,-1,100,91,WAITING,85
1827,Club B,False,-1,-1,-1,100,91,WAITING,85
1828,Club A,False,-1,-1,-1,100,97,WAITING,95
1830,Neutral,False,-1,-1,-1,100,94,WAITING,90
1831,Club B,False,-1,-1,-1,100,91,WAITING,85
1832,Club A,False,-1,-1,-1,100,97,WAITING,95
1833,Club B,False,-1,-1,-1,100,91,WAITING,85
1834,Club B,False,-1,-1,-1,100,91,WAITING,85
1835,Club A,False,-1,-1,-1,100,97,WAITING,95
1837,Club B,False,-1,-1,-1,100,91,WAITING,85
1838,Club A,False,-1,-1,-1,100,97,WAITING,95
1839,Neutral,False,-1,-1,-1,100,94,WAITING,90
1840,Neutral,False,-1,-1,-1,100,94,WAITING,90
1841,Club B,False,-1,-1,-1,100,91,WAITING,85
1842,Neutral,False,-1,-1,-1,100,94,WAITING,90
1844,Club A,False,-1,-1,-1,100,97,WAITING,95
1845,Club B,False,-1,-1,-1,100,91,WAITING,85
1847,Neutral,False,-1,-1,-1,100,94,WAITING,90
1848,Club A,False,-1,-1,-1,100,97,WAITING,95
1849,Neutral,False,-1,-1,-1,100,94,WAITING,90
1850,Neutral,False,-1,-1,-1,100,94,WAITING,90
1854,Neutral,False,-1,-1,-1,100,94,WAITING,90
1855,Club A,False,-1,-1,-1,100,97,WAITING,95
1856,Club B,False,-1,-1,-1,100,91,WAITING,85
1857,Club A,False,-1,-1,-1,100,97,WAITING,95
1858,Neutral,False,-1,-1,-1,100,94,WAITING,90
1859,Club A,False,-1,-1,-1,100,97,WAITING,95
1860,Club B,False,-1,-1,-1,100,91,WAITING,85
1861,Club B,False,-1,-1,-1,100,91,WAITING,85
1862,Neutral,False,-1,-1,-1,100,94,WAITING,90
1864,Club B,False,-1,-1,-1,100,91,WAITING,85
1865,Neutral,False,-1,-1,-1,100,94,WAITING,90
1866,Club B,False,-1,-1,-1,100,91,WAITING,85
1867,Neutral,False,-1,-1,-1,100,94,WAITING,90
1868,Club B,False,-1,-1,-1,100,91,WAITING,85
1869,Club A,False,-1,-1,-1,100,97,WAITING,95
1870,Club A,False,-1,-1,-1,100,97,WAITING,95
1871,Club A,False,-1,-1,-1,100,97,WAITING,95
1872,Neutral,False,-1,-1,-1,100,94,WAITING,90
1873,Neutral,False,-1,-1,-1,100,94,WAITING,90
1874,Club B,False,-1,-1,-1,100,91,WAITING,85
1875,Neutral,False,-1,-1,-1,100,94,WAITING,90
1876,Club B,False,-1,-1,-1,100,91,WAITING,85
1877,Club A,False,-1,-1,-1,100,97,WAITING,95
1878,Club B,False,-1,-1,-1,100,91,WAITING,85
1880,Neutral,False,-1,-1,-1,100,94,WAITING,90
1881,Neutral,False,-1,-1,-1,100,94,WAITING,90
1883,Club A,False,-1,-1,-1,100,97,WAITING,95
1885,Club A,False,-1,-1,-1,100,97,WAITING,95
1886,Neutral,False,-1,-1,-1,100,94,WAITING,90
1887,Club A,False,-1,-1,-1,100,97,WAITING,95
1888,Neutral,False,-1,-1,-1,100,94,WAITING,90
1889,Neutral,False,-1,-1,-1,100,94,WAITING,90
1890,Neutral,False,-1,-1,-1,100,94,WAITING,90
1891,Club B,False,-1,-1,-1,100,91,WAITING,85
1892,Neutral,False,-1,-1,-1,100,94,WAITING,90
1893,Neutral,False,-1,-1,-1,100,94,WAITING,90
1894,Club B,False,-1,-1,-1,100,91,WAITING,85
1896,Club B,False,-1,-1,-1,100,91,WAITING,85
1897,Neutral,False,-1,-1,-1,100,94,WAITING,90
1898,Club A,False,-1,-1,-1,100,97,WAITING,95
1899,Club B,False,-1,-1,-1,100,91,WAITING,85
1811,Neutral,False,-1,-1,100,94,90,ENTRY,91
1814,Club B,False,-1,-1,100,91,85,ENTRY,86
1819,Club A,False,-1,-1,100,97,95,ENTRY,96
1825,Neutral,False,-1,-1,100,94,90,ENTRY,91
1833,Club B,False,-1,-1,100,91,85,ENTRY,86
1837,Club B,False,-1,-1,100,91,85,ENTRY,86
1840,Neutral,False,-1,-1,100,94,90,ENTRY,91
1845,Club B,False,-1,-1,100,91,85,ENTRY,86
1865,Neutral,False,-1,-1,100,94,90,ENTRY,91
1869,Club A,False,-1,-1,100,97,95,ENTRY,96
1872,Neutral,False,-1,-1,100,94,90,ENTRY,91
1877,Club A,False,-1,-1,100,97,95,ENTRY,96
1893,Neutral,False,-1,-1,100,94,90,ENTRY,91
1898,Club A,False,-1,-1,100,97,95,ENTRY,96
1800,Club B,False,-1,-1,100,91,85,WAITING,79
1801,Club B,False,-1,-1,100,91,85,WAITING,79
1802,Club B,False,-1,-1,100,91,85,WAITING,79
1803,Neutral,False,-1,-1,100,94,90,WAITING,86
1804,Neutral,False,-1,-1,100,94,90,WAITING,86
1806,Neutral,False,-1,-1,100,94,90,WAITING,86
1807,Neutral,False,-1,-1,100,94,90,WAITING,86
1808,Club B,False,-1,-1,100,91,85,WAITING,79
1812,Club B,False,-1,-1,100,91,85,WAITING,79
1813,Neutral,False,-1,-1,100,94,90,WAITING,86
1818,Club B,False,-1,-1,100,91,85,WAITING,79
1821,Club A,False,-1,-1,100,97,95,WAITING,93
1822,Club A,False,-1,-1,100,97,95,WAITING,93
1824,Neutral,False,-1,-1,100,94,90,WAITING,86
1826,Club B,False,-1,-1,100,91,85,WAITING,79
1827,Club B,False,-1,-1,100,91,85,WAITING,79
1828,Club A,False,-1,-1,100,97,95,WAITING,93
1830,Neutral,False,-1,-1,100,94,90,WAITING,86
1831,Club B,False,-1,-1,100,91,85,WAITING,79
1832,Club A,False,-1,-1,100,97,95,WAITING,93
1834,Club B,False,-1,-1,100,91,85,WAITING,79
1835,Club A,False,-1,-1,100,97,95,WAITING,93
1838,Club A,False,-1,-1,100,97,95,WAITING,93
1839,Neutral,False,-1,-1,100,94,90,WAITING,86
1841,Club B,False,-1,-1,100,91,85,WAITING,79
1842,Neutral,False,-1,-1,100,94,90,WAITING,86
1844,Club A,False,-1,-1,100,97,95,WAITING,93
1847,Neutral,False,-1,-1,100,94,90,WAITING,86
1848,Club A,False,-1,-1,100,97,95,WAITING,93
1849,Neutral,False,-1,-1,100,94,90,WAITING,86
1850,Neutral,False,-1,-1,100,94,90,WAITING,86
1854,Neutral,False,-1,-1,100,94,90,WAITING,86
1855,Club A,False,-1,-1,100,97,95,WAITING,93
1856,Club B,False,-1,-1,100,91,85,WAITING,79
1857,Club A,False,-1,-1,100,97,95,WAITING,93
1858,Neutral,False,-1,-1,100,94,90,WAITING,86
1859,Club A,False,-1,-1,100,97,95,WAITING,93
1860,Club B,False,-1,-1,100,91,85,WAITING,79
1861,Club B,False,-1,-1,100,91,85,WAITING,79
1862,Neutral,False,-1,-1,100,94,90,WAITING,86
1864,Club B,False,-1,-1,100,91,85,WAITING,79
1866,Club B,False,-1,-1,100,91,85,WAITING,79
1867,Neutral,False,-1,-1,100,94,90,WAITING,86
1868,Club B,False,-1,-1,100,91,85,WAITING,79
1870,Club A,False,-1,-1,100,97,95,WAITING,93
1871,Club A,False,-1,-1,100,97,95,WAITING,93
1873,Neutral,False,-1,-1,100,94,90,WAITING,86
1874,Club B,False,-1,-1,100,91,85,WAITING,79
1875,Neutral,False,-1,-1,100,94,90,WAITING,86
1876,Club B,False,-1,-1,100,91,85,WAITING,79
1878,Club B,False,-1,-1,100,91,85,WAITING,79
1880,Neutral,False,-1,-1,100,94,90,WAITING,86
1881,Neutral,False,-1,-1,100,94,90,WAITING,86
1883,Club A,False,-1,-1,100,97,95,WAITING,93
1885,Club A,False,-1,-1,100,97,95,WAITING,93
1886,Neutral,False,-1,-1,100,94,90,WAITING,86
1887,Club A,False,-1,-1,100,97,95,WAITING,93
1888,Neutral,False,-1,-1,100,94,90,WAITING,86
1889,Neutral,False,-1,-1,100,94,90,WAITING,86
1890,Neutral,False,-1,-1,100,94,90,WAITING,86
1891,Club B,False,-1,-1,100,91,85,WAITING,79
1892,Neutral,False,-1,-1,100,94,90,WAITING,86
1894,Club B,False,-1,-1,100,91,85,WAITING,79
1896,Club B,False,-1,-1,100,91,85,WAITING,79
1897,Neutral,False,-1,-1,100,94,90,WAITING,86
1899,Club B,False,-1,-1,100,91,85,WAITING,79
1801,Club B,False,-1,100,91,85,79,ENTRY,80
1808,Club B,False,-1,100,91,85,79,ENTRY,80
1831,Club B,False,-1,100,91,85,79,ENTRY,80
1850,Neutral,False,-1,100,94,90,86,ENTRY,87
1856,Club B,False,-1,100,91,85,79,ENTRY,80
1862,Neutral,False,-1,100,94,90,86,ENTRY,87
1866,Club B,False,-1,100,91,85,79,ENTRY,80
1876,Club B,False,-1,100,91,85,79,ENTRY,80
1889,Neutral,False,-1,100,94,90,86,ENTRY,87
1897,Neutral,False,-1,100,94,90,86,ENTRY,87
1800,Club B,False,-1,100,91,85,79,WAITING,73
1802,Club B,False,-1,100,91,85,79,WAITING,73
1803,Neutral,False,-1,100,94,90,86,WAITING,82
1804,Neutral,False,-1,100,94,90,86,WAITING,82
1806,Neutral,False,-1,100,94,90,86,WAITING,82
1807,Neutral,False,-1,100,94,90,86,WAITING,82
1812,Club B,False,-1,100,91,85,79,WAITING,73
1813,Neutral,False,-1,100,94,90,86,WAITING,82
1818,Club B,False,-1,100,91,85,79,WAITING,73
1821,Club A,False,-1,100,97,95,93,WAITING,91
1822,Club A,False,-1,100,97,95,93,WAITING,91
1824,Neutral,False,-1,100,94,90,86,WAITING,82
1826,Club B,False,-1,100,91,85,79,WAITING,73
1827,Club B,False,-1,100,91,85,79,WAITING,73
1828,Club A,False,-1,100,97,95,93,WAITING,91
1830,Neutral,False,-1,100,94,90,86,WAITING,82
1832,Club A,False,-1,100,97,95,93,WAITING,91
1834,Club B,False,-1,100,91,85,79,WAITING,73
1835,Club A,False,-1,100,97,95,93,WAITING,91
1838,Club A,False,-1,100,97,95,93,WAITING,91
1839,Neutral,False,-1,100,94,90,86,WAITING,82
1841,Club B,False,-1,100,91,85,79,WAITING,73
1842,Neutral,False,-1,100,94,90,86,WAITING,82
1844,Club A,False,-1,100,97,95,93,WAITING,91
1847,Neutral,False,-1,100,94,90,86,WAITING,82
1848,Club A,False,-1,100,97,95,93,WAITING,91
1849,Neutral,False,-1,100,94,90,86,WAITING,82
1854,Neutral,False,-1,100,94,90,86,WAITING,82
1855,Club A,False,-1,100,97,95,93,WAITING,91
1857,Club A,False,-1,100,97,95,93,WAITING,91
1858,Neutral,False,-1,100,94,90,86,WAITING,82
1859,Club A,False,-1,100,97,95,93,WAITING,91
1860,Club B,False,-1,100,91,85,79,WAITING,73
1861,Club B,False,-1,100,91,85,79,WAITING,73
1864,Club B,False,-1,100,91,85,79,WAITING,73
1867,Neutral,False,-1,100,94,90,86,WAITING,82
1868,Club B,False,-1,100,91,85,79,WAITING,73
1870,Club A,False,-1,100,97,95,93,WAITING,91
1871,Club A,False,-1,100,97,95,93,WAITING,91
1873,Neutral,False,-1,100,94,90,86,WAITING,82
1874,Club B,False,-1,100,91,85,79,WAITING,73
1875,Neutral,False,-1,100,94,90,86,WAITING,82
1878,Club B,False,-1,100,91,85,79,WAITING,73
1880,Neutral,False,-1,100,94,90,86,WAITING,82
1881,Neutral,False,-1,100,94,90,86,WAITING,82
1883,Club A,False,-1,100,97,95,93,WAITING,91
1885,Club A,False,-1,100,97,95,93,WAITING,91
1886,Neutral,False,-1,100,94,90,86,WAITING,82
1887,Club A,False,-1,100,97,95,93,WAITING,91
1888,Neutral,False,-1,100,94,90,86,WAITING,82
1890,Neutral,False,-1,100,94,90,86,WAITING,82
1891,Club B,False,-1,100,91,85,79,WAITING,73
1892,Neutral,False,-1,100,94,90,86,WAITING,82
1894,Club B,False,-1,100,91,85,79,WAITING,73
1896,Club B,False,-1,100,91,85,79,WAITING,73
1899,Club B,False,-1,100,91,85,79,WAITING,73
1801,Club B,False,79,80,71,62,53,EXIT,44
1808,Club B,True,79,80,71,62,62,EXIT,62
1831,Club B,False,79,80,71,62,53,EXIT,44
1862,Neutral,True,86,87,81,75,75,EXIT,75
1876,Club B,False,79,80,71,62,53,EXIT,44
1897,Neutral,True,86,87,81,75,75,EXIT,75
1850,Neutral,False,86,87,81,75,69,DRIVING,69
1856,Club B,False,79,80,71,62,53,DRIVING,53
1866,Club B,False,79,80,71,62,53,DRIVING,53
1889,Neutral,False,86,87,81,75,69,DRIVING,69
1814,Club B,False,77,68,59,50,41,EXIT,32
1825,Neutral,False,85,79,73,67,61,EXIT,55
1837,Club B,True,77,68,59,50,50,EXIT,50
1840,Neutral,True,85,79,73,67,67,EXIT,67
1845,Club B,False,77,68,59,50,41,EXIT,32
1865,Neutral,True,85,79,73,67,67,EXIT,67
1869,Club A,False,93,90,87,84,81,EXIT,78
1872,Neutral,False,85,79,73,67,61,EXIT,55
1877,Club A,True,93,90,87,84,84,EXIT,84
1893,Neutral,False,85,79,73,67,61,EXIT,55
1898,Club A,True,93,90,87,84,84,EXIT,84
1811,Neutral,False,85,79,73,67,61,DRIVING,61
1819,Club A,False,93,90,87,84,81,DRIVING,81
1833,Club B,False,77,68,59,50,41,DRIVING,41
1850,Neutral,True,69,69,63,57,57,EXIT,57
1856,Club B,True,53,53,44,35,35,EXIT,35
1866,Club B,True,53,53,44,35,35,EXIT,35
1889,Neutral,True,69,69,63,57,57,EXIT,57
1805,Club A,False,77,74,71,68,65,EXIT,62
1816,Neutral,True,53,47,41,35,35,EXIT,35
1820,Club B,True,29,20,11,2,2,EXIT,2
1823,Club A,False,77,74,71,68,65,EXIT,62
1829,Club B,True,29,20,11,2,2,EXIT,2
1843,Club B,True,29,20,11,2,2,EXIT,2
1846,Neutral,True,53,47,41,35,35,EXIT,35
1851,Club A,False,77,74,71,68,65,EXIT,62
1853,Club B,True,29,20,11,2,2,EXIT,2
1882,Neutral,True,53,47,41,35,35,EXIT,35
1895,Club A,True,77,74,71,68,68,EXIT,68
1809,Neutral,False,53,47,41,35,29,DRIVING,29
1810,Club B,False,29,20,11,2,-7,DRIVING,0
1815,Club B,False,29,20,11,2,-7,DRIVING,0
1817,Club B,False,29,20,11,2,-7,DRIVING,0
1836,Neutral,False,53,47,41,35,29,DRIVING,29
1852,Club A,False,77,74,71,68,65,DRIVING,65
1863,Club A,False,77,74,71,68,65,DRIVING,65
1879,Club A,False,77,74,71,68,65,DRIVING,65
1884,Neutral,False,53,47,41,35,29,DRIVING,29
1810,Club B,True,-7,0,0,0,0,EXIT,0
1817,Club B,True,-7,0,0,0,0,EXIT,0
1836,Neutral,False,29,29,23,17,11,EXIT,5
1852,Club A,False,65,65,62,59,56,EXIT,53
1863,Club A,True,65,65,62,59,59,EXIT,59
1884,Neutral,False,29,29,23,17,11,EXIT,5
1809,Neutral,False,29,29,23,17,11,DRIVING,11
1815,Club B,False,-7,0,0,0,0,DRIVING,0
1879,Club A,False,65,65,62,59,56,DRIVING,56
1811,Neutral,True,37,31,25,19,19,EXIT,19
1819,Club A,False,69,66,63,60,57,DRIVING,57
1833,Club B,False,5,-4,0,0,0,DRIVING,0
1809,Neutral,True,23,17,11,11,11,EXIT,11
1815,Club B,True,0,0,0,0,0,EXIT,0
1879,Club A,True,62,59,56,56,56,EXIT,56
1819,Club A,False,60,57,57,54,51,DRIVING,51
1833,Club B,False,0,0,0,0,0,DRIVING,0
1819,Club A,True,51,51,48,45,45,EXIT,45
1833,Club B,True,0,0,0,0,0,EXIT,0
1804,Neutral,False,0,0,0,0,0,ENTRY,0
1826,Club B,False,0,0,0,0,0,ENTRY,0
1827,Club B,False,0,0,0,0,0,ENTRY,0
1828,Club A,False,16,13,10,7,4,ENTRY,5
1832,Club A,False,16,13,10,7,4,ENTRY,5
1834,Club B,False,0,0,0,0,0,ENTRY,0
1835,Club A,False,16,13,10,7,4,ENTRY,5
1841,Club B,False,0,0,0,0,0,ENTRY,0
1847,Neutral,False,0,0,0,0,0,ENTRY,0
1848,Club A,False,16,13,10,7,4,ENTRY,5
1849,Neutral,False,0,0,0,0,0,ENTRY,0
1857,Club A,False,16,13,10,7,4,ENTRY,5
1859,Club A,False,16,13,10,7,4,ENTRY,5
1864,Club B,False,0,0,0,0,0,ENTRY,0
1867,Neutral,False,0,0,0,0,0,ENTRY,0
1874,Club B,False,0,0,0,0,0,ENTRY,0
1875,Neutral,False,0,0,0,0,0,ENTRY,0
1878,Club B,False,0,0,0,0,0,ENTRY,0
1880,Neutral,False,0,0,0,0,0,ENTRY,0
1885,Club A,False,16,13,10,7,4,ENTRY,5
1800,Club B,False,0,0,0,0,0,WAITING,0
1802,Club B,False,0,0,0,0,0,WAITING,0
1803,Neutral,False,0,0,0,0,0,WAITING,0
1806,Neutral,False,0,0,0,0,0,WAITING,0
1807,Neutral,False,0,0,0,0,0,WAITING,0
1812,Club B,False,0,0,0,0,0,WAITING,0
1813,Neutral,False,0,0,0,0,0,WAITING,0
1818,Club B,False,0,0,0,0,0,WAITING,0
1821,Club A,False,16,13,10,7,4,WAITING,2
1822,Club A,False,16,13,10,7,4,WAITING,2
1824,Neutral,False,0,0,0,0,0,WAITING,0
1830,Neutral,False,0,0,0,0,0,WAITING,0
1838,Club A,False,16,13,10,7,4,WAITING,2
1839,Neutral,False,0,0,0,0,0,WAITING,0
1842,Neutral,False,0,0,0,0,0,WAITING,0
1844,Club A,False,16,13,10,7,4,WAITING,2
1854,Neutral,False,0,0,0,0,0,WAITING,0
1855,Club A,False,16,13,10,7,4,WAITING,2
1858,Neutral,False,0,0,0,0,0,WAITING,0
1860,Club B,False,0,0,0,0,0,WAITING,0
1861,Club B,False,0,0,0,0,0,WAITING,0
1868,Club B,False,0,0,0,0,0,WAITING,0
1870,Club A,False,16,13,10,7,4,WAITING,2
1871,Club A,False,16,13,10,7,4,WAITING,2
1873,Neutral,False,0,0,0,0,0,WAITING,0
1881,Neutral,False,0,0,0,0,0,WAITING,0
1883,Club A,False,16,13,10,7,4,WAITING,2
1886,Neutral,False,0,0,0,0,0,WAITING,0
1887,Club A,False,16,13,10,7,4,WAITING,2
1888,Neutral,False,0,0,0,0,0,WAITING,0
1890,Neutral,False,0,0,0,0,0,WAITING,0
1891,Club B,False,0,0,0,0,0,WAITING,0
1892,Neutral,False,0,0,0,0,0,WAITING,0
1894,Club B,False,0,0,0,0,0,WAITING,0
1896,Club B,False,0,0,0,0,0,WAITING,0
1899,Club B,False,0,0,0,0,0,WAITING,0
1813,Neutral,False,0,0,0,0,0,ENTRY,0
1822,Club A,False,13,10,7,4,2,ENTRY,3
1824,Neutral,False,0,0,0,0,0,ENTRY,0
1839,Neutral,False,0,0,0,0,0,ENTRY,0
1854,Neutral,False,0,0,0,0,0,ENTRY,0
1870,Club A,False,13,10,7,4,2,ENTRY,3
1873,Neutral,False,0,0,0,0,0,ENTRY,0
1883,Club A,False,13,10,7,4,2,ENTRY,3
1886,Neutral,False,0,0,0,0,0,ENTRY,0
1887,Club A,False,13,10,7,4,2,ENTRY,3
1888,Neutral,False,0,0,0,0,0,ENTRY,0
1890,Neutral,False,0,0,0,0,0,ENTRY,0
1800,Club B,False,0,0,0,0,0,WAITING,0
1802,Club B,False,0,0,0,0,0,WAITING,0
1803,Neutral,False,0,0,0,0,0,WAITING,0
1806,Neutral,False,0,0,0,0,0,WAITING,0
1807,Neutral,False,0,0,0,0,0,WAITING,0
1812,Club B,False,0,0,0,0,0,WAITING,0
1818,Club B,False,0,0,0,0,0,WAITING,0
1821,Club A,False,13,10,7,4,2,WAITING,0
1830,Neutral,False,0,0,0,0,0,WAITING,0
1838,Club A,False,13,10,7,4,2,WAITING,0
1842,Neutral,False,0,0,0,0,0,WAITING,0
1844,Club A,False,13,10,7,4,2,WAITING,0
1855,Club A,False,13,10,7,4,2,WAITING,0
1858,Neutral,False,0,0,0,0,0,WAITING,0
1860,Club B,False,0,0,0,0,0,WAITING,0
1861,Club B,False,0,0,0,0,0,WAITING,0
1868,Club B,False,0,0,0,0,0,WAITING,0
1871,Club A,False,13,10,7,4,2,WAITING,0
1881,Neutral,False,0,0,0,0,0,WAITING,0
1891,Club B,False,0,0,0,0,0,WAITING,0
1892,Neutral,False,0,0,0,0,0,WAITING,0
1894,Club B,False,0,0,0,0,0,WAITING,0
1896,Club B,False,0,0,0,0,0,WAITING,0
1899,Club B,False,0,0,0,0,0,WAITING,0
1826,Club B,False,0,0,0,0,0,EXIT,0
1827,Club B,False,0,0,0,0,0,EXIT,0
1828,Club A,True,-1,0,0,0,0,EXIT,0
1834,Club B,False,0,0,0,0,0,EXIT,0
1835,Club A,True,-1,0,0,0,0,EXIT,0
1857,Club A,True,-1,0,0,0,0,EXIT,0
1804,Neutral,False,0,0,0,0,0,DRIVING,0
1832,Club A,False,-1,0,0,0,0,DRIVING,0
1841,Club B,False,0,0,0,0,0,DRIVING,0
1847,Neutral,False,0,0,0,0,0,DRIVING,0
1848,Club A,False,-1,0,0,0,0,DRIVING,0
